,Year,Country,Happiness_Rank,Happiness_Score,Average_Happiness_Score,GDP_Capita,Average_GDP_Capita,Family,Average_Family,Life_Expectancy,Average_Life_Expectancy,Freedom,Average_Freedom,Generosity,Average_Generosity,Govt_Corruption,Average_Govt_Corruption,Dystopia_Residual,clusters,cluster
409,2017,Nigeria,95,5.073999882,5.127399976,0.783756256,0.715053251,1.215770483,1.009614097,0.05691573,0.112213146,0.394952565,0.380966513,0.230947196,0.230293439,0.026121566,0.033984313,2.365390539,2,dark purple
410,2017,Tajikistan,96,5.040999889,5.097799978,0.524713635,0.474106727,1.271463275,1.029422655,0.529235125,0.590043025,0.471566707,0.411761341,0.248997644,0.231143529,0.146377146,0.122037429,1.84904933,2,dark purple
411,2017,Bhutan,97,5.011000156,5.124800031,0.885416389,0.823507278,1.340126514,1.201687303,0.495879292,0.539707858,0.501537681,0.498467536,0.474054545,0.434698909,0.17338039,0.165486078,1.140184402,2,dark purple
412,2017,Kyrgyzstan,98,5.004000187,5.173400037,0.596220076,0.542388015,1.394238591,1.270745718,0.553457797,0.615165559,0.454943389,0.467966678,0.428580374,0.338840075,0.039439179,0.037475836,1.536723137,2,dark purple
413,2017,Nepal,99,4.961999893,4.812399979,0.479820192,0.431410038,1.179283261,1.038952652,0.504130781,0.557920156,0.440305948,0.43164919,0.394096166,0.337131233,0.072975546,0.073825109,1.891241074,2,dark purple
414,2017,Mongolia,100,4.954999924,5.029199985,1.027235866,0.941191173,1.493011236,1.386288247,0.557783484,0.591430697,0.394143969,0.380424794,0.33846423,0.300830846,0.032902289,0.032482458,1.111292362,2,dark purple
415,2017,South Africa,101,4.828999996,4.675199999,1.054698706,0.979869741,1.384788632,1.258199726,0.18708007,0.289814014,0.479246736,0.428229347,0.13936238,0.125730476,0.072509497,0.071299899,1.510908604,2,dark purple
416,2017,Tunisia,102,4.804999828,4.728399966,1.007265806,0.937327161,0.86835146,0.762058292,0.613212049,0.69038241,0.28968069,0.245178138,0.049693357,0.050472671,0.086723149,0.07000063,1.89025116,2,dark purple
417,2017,Palestinian Territories,103,4.775000095,4.736600019,0.716249228,0.656831846,1.155647159,1.052303432,0.565666974,0.613651395,0.254711062,0.233628212,0.114173174,0.105444635,0.089282602,0.09329252,1.878890276,2,dark purple
418,2017,Egypt,104,4.735000134,4.375200027,0.989701807,0.924690361,0.997471392,0.861320278,0.520187259,0.571093452,0.282110155,0.239292031,0.128631443,0.107320289,0.114381365,0.091110273,1.702161074,2,dark purple
419,2017,Bulgaria,105,4.714000225,4.618600045,1.161459088,1.086535818,1.434379458,1.298787892,0.70821768,0.735953536,0.289231718,0.295458344,0.113177694,0.101063539,0.011051531,0.007784306,0.996139288,2,dark purple
420,2017,Sierra Leone,106,4.709000111,4.559200022,0.368420929,0.317502186,0.984136045,0.844369209,0.005564754,0.049512951,0.318697691,0.339589538,0.293040901,0.24737818,0.071095176,0.067783035,2.668459892,1,purple
421,2017,Cameroon,107,4.695000172,4.695800034,0.564305365,0.519155073,0.946018219,0.852021644,0.132892117,0.201378423,0.430388749,0.43716775,0.236298457,0.207855691,0.051306631,0.050085326,2.333645582,1,purple
422,2017,Iran,108,4.691999912,4.689199982,1.156873107,1.088450621,0.711551249,0.65151825,0.639333189,0.691140638,0.249322608,0.307818522,0.387242913,0.341096583,0.048761073,0.083418215,1.498734951,1,purple
423,2017,Albania,109,4.644000053,4.712600011,0.996192753,0.938632551,0.803685248,0.75493105,0.731159747,0.787695949,0.381498635,0.371897727,0.201312944,0.167886589,0.039864216,0.043200843,1.490441561,1,purple
424,2017,Bangladesh,110,4.607999802,4.58019996,0.586682975,0.523996595,0.735131741,0.638336348,0.533241034,0.593354207,0.478356659,0.478267332,0.172255352,0.17895907,0.123717859,0.132447572,1.978736162,1,purple
425,2017,Namibia,111,4.573999882,4.556999971,0.964434326,0.912576082,1.098470807,1.099022702,0.338611811,0.382015453,0.520303547,0.481610887,0.077133745,0.069020936,0.093146972,0.079281743,1.481890202,1,purple
426,2017,Kenya,112,4.552999973,4.449399995,0.560479462,0.490571892,1.067950726,0.972022145,0.30998835,0.41216167,0.452763766,0.443134753,0.444860309,0.391512062,0.064641319,0.059578264,1.651902199,1,purple
427,2017,Mozambique,113,4.550000191,4.601000048,0.23430565,0.179846413,0.870701015,0.946240254,0.106654435,0.190241109,0.480791092,0.461540273,0.322228104,0.236979526,0.179436386,0.157866597,2.355650902,1,purple
428,2017,Myanmar,114,4.545000076,4.383000015,0.36711055,0.47426211,1.123235941,0.977419188,0.397522569,0.452556514,0.514492035,0.497316407,0.838075161,0.723533032,0.188816205,0.186317241,1.115290403,1,purple
429,2017,Senegal,115,4.534999847,4.393999969,0.479309022,0.433285804,1.179691911,1.036208382,0.409362853,0.450666571,0.377922267,0.350840453,0.183468893,0.174785779,0.115460448,0.09868009,1.789646149,1,purple
430,2017,Zambia,116,4.513999939,4.584399988,0.636406779,0.571761356,1.003187299,0.93238146,0.257835895,0.302761179,0.461603492,0.462098698,0.249580145,0.218430029,0.07821355,0.09733671,1.826705456,1,purple
431,2017,Iraq,117,4.497000217,4.528400043,1.102710485,1.043188097,0.978613198,0.86811064,0.50118047,0.544862094,0.288555533,0.216423107,0.199637264,0.174149453,0.107215755,0.113091151,1.318907261,1,purple
432,2017,Gabon,118,4.465000153,4.407800031,1.198210239,1.101992048,1.155620217,1.026316043,0.356578588,0.422939718,0.312328577,0.312689715,0.043785378,0.049889076,0.076046787,0.077419357,1.322916269,1,purple
433,2017,Ethiopia,119,4.460000038,4.423200008,0.339233845,0.293358769,0.864669204,0.766209841,0.353409708,0.412547942,0.408842742,0.401274548,0.31265074,0.256024148,0.165455714,0.146727143,2.015743732,1,purple
434,2017,Sri Lanka,120,4.440000057,4.392600011,1.009850144,0.937054029,1.259976387,1.141171277,0.625130832,0.691252166,0.561213255,0.532328651,0.490863562,0.383984712,0.073653966,0.068416793,0.419389248,1,purple
435,2017,Armenia,121,4.375999928,4.393199986,0.900596738,0.839133348,1.007483721,0.890872744,0.637524426,0.697850885,0.198303267,0.216028653,0.083488092,0.082393618,0.026674422,0.038766884,1.521499157,1,purple
436,2017,India,122,4.315000057,4.297800011,0.792221248,0.73071425,0.754372597,0.588116519,0.455427617,0.498925523,0.469987005,0.461539401,0.231538489,0.223713698,0.092226885,0.088473377,1.519117117,1,purple
437,2017,Mauritania,123,4.291999817,4.354999963,0.648457289,0.568687458,1.27203083,1.078906166,0.28534928,0.342295856,0.096098043,0.132043609,0.201870024,0.177546005,0.136957005,0.134423401,1.651637316,1,purple
438,2017,Congo (Brazzaville),124,4.290999889,4.377399978,0.808964252,0.72274285,0.832044363,0.716586873,0.289957434,0.346717487,0.435025871,0.423013174,0.120852128,0.112300426,0.079618134,0.092801627,1.724135637,1,purple
439,2017,Georgia,125,4.285999775,4.338799955,0.950612664,0.853886533,0.570614934,0.481344987,0.649546981,0.682831396,0.309410036,0.352158007,0.054008815,0.051667763,0.251666635,0.266555327,1.500137806,1,purple
440,2017,Congo (Kinshasa),126,4.28000021,4.346400042,0.092102349,0.06234247,1.229023457,1.059596691,0.191407025,0.207693405,0.235961348,0.23980627,0.246455833,0.231675167,0.060241356,0.060448271,2.224958658,1,purple
441,2017,Mali,127,4.190000057,4.219000011,0.476180494,0.360968099,1.281473398,1.10361268,0.169365674,0.199733135,0.306613743,0.332924749,0.183354199,0.17479484,0.104970247,0.094592049,1.668190956,1,purple
442,2017,Ivory Coast,128,4.179999828,4.273199966,0.603048921,0.546691784,0.90478003,0.786338006,0.04864217,0.111450434,0.447706193,0.428399239,0.20123747,0.181253494,0.130061775,0.131516355,1.844964266,1,purple
443,2017,Cambodia,129,4.168000221,4.205400044,0.601765096,0.548237019,1.006238341,0.876219668,0.429783404,0.511972681,0.633375823,0.637871165,0.385922968,0.336180594,0.068105951,0.06969919,1.042941093,1,purple
444,2017,Sudan,130,4.138999939,4.241749985,0.659516692,0.604069173,1.21400857,1.071832143,0.290920824,0.317322706,0.014995855,0.032951464,0.182317451,0.171926863,0.08984752,0.10470938,1.68706584,1,purple
445,2017,Ghana,131,4.119999886,4.536399977,0.667224824,0.609374965,0.873664737,0.762146947,0.295637727,0.363353545,0.423026294,0.427235259,0.256923944,0.231364789,0.02533637,0.034097274,1.577867508,1,purple
446,2017,Ukraine,132,4.096000195,4.307200039,0.894651949,0.83591839,1.394537568,1.282889514,0.575903952,0.63681679,0.122974776,0.168758955,0.270061463,0.200088293,0.023029471,0.018385894,0.814382315,1,purple
447,2017,Uganda,133,4.080999851,4.02019997,0.381430715,0.318728143,1.129827738,1.066325548,0.217632607,0.286498521,0.443185955,0.428597191,0.325766057,0.279689211,0.057069719,0.063031944,1.526362658,1,purple
448,2017,Burkina Faso,134,4.032000065,4.073800013,0.350227714,0.314659543,1.043280005,0.935740001,0.215844259,0.266812852,0.324367851,0.32399957,0.250864685,0.212772937,0.120328106,0.122995621,1.727212906,1,purple
449,2017,Niger,135,4.027999878,4.104599976,0.161925331,0.126605066,0.993025005,0.802395001,0.268505007,0.282839001,0.363658696,0.385797739,0.228673846,0.199048769,0.138572946,0.133544589,1.873983383,1,purple
450,2017,Malawi,136,3.970000029,3.883000006,0.233442038,0.142714408,0.512568831,0.434381766,0.315089583,0.327069917,0.466914654,0.457150931,0.28717047,0.271226094,0.072711654,0.077424331,2.081786156,1,purple
451,2017,Chad,137,3.936000109,4.003400022,0.438012987,0.382016597,0.953855872,0.803851174,0.041134715,0.094894943,0.162342027,0.177684405,0.21611385,0.19312877,0.053581882,0.058758376,2.071238041,1,purple
452,2017,Zimbabwe,138,3.875,4.0066,0.375846535,0.344051307,1.083095908,1.007727182,0.196763754,0.274402751,0.336384207,0.323256841,0.189143494,0.169408699,0.095375381,0.089997076,1.597970247,1,purple
453,2017,Lesotho,139,3.808000088,4.079000022,0.521021247,0.464367812,1.190095186,1.153781297,0,0.08078,0.390661299,0.372582825,0.157497272,0.136094318,0.11909464,0.11228366,1.42983532,1,purple
454,2017,Angola,140,3.795000076,3.872250019,0.85842818,0.798379545,1.10441196,0.93836799,0.049868666,0.133902167,0,0.0274325,0.09792649,0.105269123,0.069720335,0.071570084,1.614482403,1,purple
455,2017,Afghanistan,141,3.79399991,3.512799982,0.401477218,0.357113444,0.581543326,0.409752665,0.180746779,0.254707356,0.10617952,0.117923904,0.311870933,0.267730187,0.06115783,0.058093566,2.150801182,1,purple
456,2017,Botswana,142,3.766000032,3.830000006,1.122094154,1.053580831,1.221554995,1.107410999,0.341755509,0.338407102,0.505196333,0.490607267,0.099348448,0.07904169,0.098583199,0.10460264,0.377913713,1,purple
457,2017,Benin,143,3.657000065,3.901000013,0.431085408,0.376745082,0.435299844,0.340469969,0.209930211,0.275262042,0.425962776,0.419386555,0.207948461,0.186069692,0.060929015,0.071367803,1.885630965,1,purple
458,2017,Madagascar,144,3.644000053,3.745400011,0.305808693,0.265917739,0.913020372,0.773236074,0.375223309,0.434104662,0.189196765,0.177375353,0.20873253,0.193292506,0.067231975,0.062706395,1.584612608,1,purple
459,2017,Haiti,145,3.602999926,3.865599985,0.368610263,0.322862053,0.640449822,0.616215964,0.27732113,0.335746226,0.030369857,0.089267971,0.489203781,0.448330756,0.09987215,0.12607643,1.697167635,1,purple
460,2017,Yemen,146,3.592999935,3.625799987,0.591683447,0.489312689,0.935382247,0.865448449,0.310080916,0.365440183,0.249463722,0.244174744,0.104125209,0.096929042,0.056767423,0.067045485,1.345600605,1,purple
461,2017,South Sudan,147,3.59100008,3.38250002,0.397248626,0.358547157,0.601323128,0.492378282,0.163486004,0.198324001,0.147062436,0.116420609,0.285670817,0.242665204,0.116793513,0.110985878,1.879567385,1,purple
462,2017,Liberia,148,3.532999992,3.839199998,0.119041793,0.089260359,0.872117937,0.789065587,0.229918197,0.302715639,0.332881182,0.332934236,0.266549885,0.237959977,0.038948249,0.04255765,1.673285961,1,purple
463,2017,Guinea,149,3.506999969,3.853599994,0.24454993,0.273373986,0.791244686,0.637578937,0.194129139,0.241701828,0.348587513,0.352273503,0.264815092,0.248505018,0.110937618,0.106305524,1.552311897,1,purple
464,2017,Togo,150,3.494999886,3.544199977,0.305444717,0.265870943,0.43188253,0.323566506,0.247105569,0.288529114,0.380426139,0.363747228,0.196896151,0.17477523,0.095665015,0.100969003,1.837229252,1,purple
465,2017,Rwanda,151,3.470999956,3.438599991,0.368745893,0.322057179,0.945707023,0.788453405,0.326424807,0.417542961,0.581843853,0.581610771,0.252756029,0.226311206,0.455220014,0.473468003,0.540061235,1,purple
466,2017,Syria,152,3.461999893,3.292199979,0.777153134,0.699108627,0.396102607,0.355930521,0.500533342,0.566280668,0.081539445,0.081699889,0.493663728,0.431284746,0.151347131,0.159547426,1.061573505,1,purple
467,2017,Tanzania,153,3.348999977,3.465999995,0.511135876,0.439777175,1.041989803,0.939379961,0.364509284,0.396731857,0.390017778,0.386879556,0.354256362,0.311749272,0.066035107,0.083699021,0.621130466,1,purple
468,2017,Burundi,154,2.904999971,3.078999994,0.091622569,0.062446514,0.629793584,0.470816717,0.151610792,0.211608158,0.059900753,0.101320151,0.204435185,0.185921037,0.084147945,0.106991589,1.683024168,1,purple
469,2017,Central African Republic,155,2.693000078,3.13425002,0,0.032125,0,0,0.018772686,0.050190672,0.270842046,0.322408012,0.280876487,0.243056622,0.056565076,0.053113769,2.066004753,1,purple
470,2018,Finland,1,7.632,7.537799973,1.305,1.356960385,1.592,1.434429345,0.874,0.873835534,0.681,0.621536171,0.202,0.217782555,0.393,0.398474309,2.585,0,pink
471,2018,Norway,2,7.594,7.541000036,1.456,1.519380637,1.582,1.431074712,0.861,0.873333301,0.686,0.638048517,0.286,0.328990447,0.34,0.343950767,2.383,0,pink
472,2018,Denmark,3,7.555,7.545999967,1.351,1.396728603,1.59,1.447688319,0.868,0.865249105,0.683,0.625959344,0.284,0.318876098,0.408,0.429374014,2.371,0,pink
473,2018,Iceland,4,7.495,7.511000037,1.343,1.386522604,1.644,1.492812801,0.914,0.917744424,0.677,0.618034527,0.353,0.419124044,0.138,0.140145312,2.426,0,pink
474,2018,Switzerland,5,7.487,7.511399992,1.42,1.472163911,1.549,1.417332349,0.927,0.928318258,0.66,0.620642115,0.256,0.277431856,0.357,0.379763457,2.318,0,pink
475,2018,Netherlands,6,7.441,7.404599971,1.361,1.411012927,1.488,1.349645845,0.878,0.878569225,0.638,0.589650898,0.333,0.415149966,0.295,0.298614365,2.448,0,pink
476,2018,Canada,7,7.328,7.350599997,1.33,1.388128883,1.532,1.387411798,0.896,0.90055753,0.653,0.610954182,0.321,0.389597944,0.291,0.305846303,2.305,0,pink
477,2018,New Zealand,8,7.324,7.313000026,1.268,1.31750921,1.601,1.439729025,0.876,0.891617941,0.669,0.617782426,0.365,0.432805025,0.389,0.40001534,2.156,0,pink
478,2018,Sweden,9,7.314,7.319199984,1.355,1.403981454,1.501,1.368574434,0.913,0.898991032,0.659,0.61758082,0.285,0.33651185,0.383,0.397501746,2.218,0,pink
479,2018,Australia,10,7.272,7.276199984,1.34,1.394884987,1.573,1.40900639,0.91,0.914529359,0.647,0.605043476,0.361,0.41607785,0.302,0.314572746,2.139,0,pink
480,2018,United Kingdom,11,7.19,6.910000045,1.244,1.337566788,1.433,1.367932016,0.888,0.881735188,0.464,0.503760007,0.262,0.424690832,0.082,0.244017613,2.817,0,pink
481,2018,Austria,12,7.139,7.142000008,1.341,1.398341453,1.504,1.363962993,0.891,0.883679684,0.617,0.576929238,0.242,0.292400464,0.224,0.214260073,2.32,0,pink
482,2018,Costa Rica,13,7.072,7.126199999,1.01,1.035655257,1.459,1.31516073,0.817,0.832247853,0.632,0.59122833,0.143,0.196422646,0.101,0.101081318,2.91,0,pink
483,2018,Ireland,14,6.977,6.964400047,1.448,1.460415328,1.583,1.445056223,0.876,0.878932525,0.614,0.572192068,0.307,0.388299665,0.306,0.299791631,1.843,0,pink
484,2018,Germany,15,6.965,6.929000043,1.34,1.395342677,1.474,1.35952607,0.861,0.870736146,0.586,0.558588277,0.273,0.291385834,0.28,0.265134388,2.151,0,pink
485,2018,Belgium,16,6.927,6.921399959,1.324,1.375398152,1.483,1.35749254,0.894,0.882870374,0.583,0.538762144,0.188,0.208880668,0.24,0.237844626,2.215,0,pink
486,2018,Luxembourg,17,6.91,6.935999983,1.576,1.63767472,1.52,1.343240733,0.896,0.903489899,0.632,0.583831578,0.196,0.245846196,0.321,0.337420885,1.769,0,pink
487,2018,United States,18,6.886,6.998800006,1.398,1.455945857,1.471,1.328570113,0.819,0.821615326,0.547,0.506882105,0.291,0.355079756,0.133,0.140843758,2.227,0,pink
488,2018,Israel,19,6.814,7.142199964,1.301,1.303722485,1.559,1.321917993,0.883,0.9026888,0.533,0.417499721,0.354,0.319936531,0.272,0.12087442,1.912,0,pink
489,2018,United Arab Emirates,20,6.774,6.744199953,2.096,1.645226674,0.776,1.069860046,0.67,0.752195647,0.284,0.538813054,0.186,0.267826389,0,0.249585913,2.762,0,pink
490,2018,Czech Republic,21,6.711,6.654600041,1.233,1.26856247,1.489,1.324849043,0.854,0.827406801,0.543,0.473753235,0.064,0.080851352,0.034,0.034650585,2.494,0,pink
491,2018,Malta,22,6.627,6.53399999,1.27,1.285699968,1.525,1.386846333,0.884,0.879060847,0.645,0.59027141,0.376,0.481124115,0.142,0.151493214,1.785,0,pink
492,2018,France,23,6.489,6.515199982,1.293,1.344116692,1.466,1.31824737,0.908,0.91624117,0.52,0.488390423,0.098,0.116736461,0.176,0.183208486,2.028,0,pink
493,2018,Mexico,24,6.488,6.725200014,1.038,1.079360764,1.252,1.082994432,0.761,0.7715698,0.479,0.436726002,0.069,0.104416087,0.095,0.139488823,2.794,0,pink
494,2018,Chile,25,6.476,6.58939999,1.131,1.173326922,1.331,1.202872991,0.808,0.844975941,0.431,0.396821056,0.197,0.272048484,0.061,0.088497596,2.517,0,pink
495,2018,Taiwan,26,6.441,6.391,1.365,1.3553175,1.436,1.2171025,0.857,0.8604875,0.418,0.3725425,0.151,0.2254275,0.078,0.0806475,2.136,0,pink
496,2018,Panama,27,6.43,6.538000028,1.112,1.148267687,1.438,1.28816251,0.759,0.776023227,0.597,0.538879367,0.125,0.186139388,0.063,0.072982785,2.336,0,pink
497,2018,Brazil,28,6.419,6.657800046,0.986,1.033226642,1.474,1.323311201,0.675,0.680944471,0.493,0.443038749,0.11,0.134969979,0.088,0.120392552,2.593,0,pink
498,2018,Argentina,29,6.388,6.459399995,1.073,1.111035093,1.468,1.330960229,0.744,0.760895417,0.57,0.481619841,0.062,0.092371412,0.054,0.064307978,2.417,0,pink
499,2018,Guatemala,30,6.382,6.343799999,0.781,0.806614389,1.268,1.141467039,0.608,0.615775998,0.604,0.550286124,0.179,0.240091679,0.071,0.081590656,2.871,0,pink
500,2018,Uruguay,31,6.379,6.431199999,1.093,1.135557939,1.459,1.315311574,0.771,0.782929365,0.625,0.574978451,0.13,0.169011386,0.155,0.188516375,2.146,0,pink
501,2018,Qatar,32,6.374,6.4218,1.649,1.743691137,1.303,1.169707376,0.748,0.768731618,0.654,0.604064197,0.256,0.291216774,0.171,0.355973851,1.593,0,pink
502,2018,Saudi Arabia,33,6.371,6.375999973,1.379,1.439512711,1.331,1.18137952,0.633,0.666213666,0.509,0.417454114,0.098,0.123449203,0.127,0.231550451,2.294,0,pink
503,2018,Singapore,34,6.343,6.542800005,1.529,1.592137534,1.451,1.231078873,1.008,1.014186479,0.631,0.553412114,0.261,0.303215196,0.457,0.467255557,1.006,0,pink
504,2018,Malaysia,35,6.322,5.904000022,1.161,1.209899084,1.258,1.132825207,0.669,0.692676886,0.356,0.437362996,0.311,0.346619786,0.059,0.068884142,2.508,0,pink
505,2018,Spain,36,6.31,6.351399976,1.251,1.298807573,1.538,1.39946618,0.965,0.95010812,0.449,0.410948246,0.142,0.168810714,0.074,0.069852819,1.891,0,pink
506,2018,Colombia,37,6.26,6.339999975,0.96,0.992910465,1.439,1.302610587,0.635,0.671677585,0.531,0.492099483,0.099,0.137456895,0.039,0.044971748,2.557,0,pink
507,2018,Trinidad & Tobago,38,6.192,6.192,1.223,1.227,1.492,1.4845,0.564,0.6385,0.575,0.532,0.171,0.178,0.019,0.0175,2.148,0,pink
508,2018,Slovakia,39,6.173,6.10840001,1.21,1.246006712,1.537,1.379745848,0.776,0.772484582,0.354,0.307047493,0.118,0.136568896,0.014,0.02319817,2.164,0,pink
509,2018,El Salvador,40,6.167,6.124199957,0.806,0.829604899,1.231,1.097989018,0.639,0.659477711,0.461,0.419928506,0.065,0.086389597,0.082,0.093974192,2.883,0,pink
510,2018,Nicaragua,41,6.141,6.02740002,0.668,0.677277841,1.319,1.193653142,0.7,0.716673192,0.527,0.486024369,0.208,0.257110843,0.128,0.148355596,2.591,0,pink
511,2018,Poland,42,6.123,5.98080001,1.176,1.209037573,1.448,1.331608394,0.781,0.76681707,0.546,0.506492422,0.108,0.139097193,0.064,0.054085561,2,0,pink
512,2018,Bahrain,43,6.105,6.113799979,1.338,1.390482452,1.366,1.243464092,0.698,0.725250607,0.594,0.519083384,0.243,0.203151697,0.123,0.210752434,1.743,0,pink
513,2018,Uzbekistan,44,6.096,6.046200039,0.719,0.723758218,1.584,1.43409983,0.605,0.591724526,0.724,0.655987733,0.328,0.327522729,0.259,0.267423645,1.877,0,pink
514,2018,Kuwait,45,6.083,6.148600004,1.474,1.55566249,1.301,1.18464375,0.675,0.695143142,0.554,0.505997519,0.167,0.17184396,0.106,0.18218791,1.806,0,pink
515,2018,Thailand,46,6.072,6.286599957,1.016,1.050013754,1.417,1.312320491,0.707,0.713977806,0.637,0.565274146,0.364,0.491676622,0.029,0.029762547,1.902,0,pink
516,2018,Italy,47,6,6.022400045,1.264,1.311831324,1.501,1.334672656,0.946,0.92872487,0.281,0.243816143,0.137,0.17257193,0.028,0.028119618,1.843,0,pink
517,2018,Ecuador,48,5.973,5.991999979,0.889,0.92778008,1.33,1.157387763,0.736,0.753303244,0.556,0.47952764,0.114,0.121252493,0.12,0.141680929,2.228,0,pink
518,2018,Belize,49,5.956,5.95599995,0.807,0.863711772,1.101,0.9563226,0.474,0.459960589,0.593,0.550939791,0.183,0.21995188,0.089,0.097763691,2.709,0,pink
519,2018,Lithuania,50,5.952,5.92979999,1.197,1.23320247,1.527,1.367415221,0.716,0.708193988,0.35,0.255588357,0.026,0.025164931,0.006,0.017675129,2.13,0,pink
520,2018,Slovenia,51,5.948,5.887999979,1.219,1.260531191,1.506,1.362299764,0.856,0.852941646,0.633,0.581953162,0.16,0.211461819,0.051,0.045469796,1.523,0,pink
521,2018,Romania,52,5.945,5.698399962,1.116,1.141766782,1.219,1.043000258,0.726,0.736215662,0.528,0.432960748,0.088,0.114177984,0.001,0.00473358,2.267,0,pink
522,2018,Latvia,53,5.933,5.676199981,1.148,1.185349725,1.454,1.273916988,0.671,0.697091394,0.363,0.305875582,0.092,0.135356957,0.066,0.071212545,2.139,0,pink
523,2018,Japan,54,5.915,5.925800015,1.294,1.337745036,1.462,1.326999566,0.988,0.979099174,0.553,0.493477109,0.079,0.095572554,0.15,0.164842147,1.389,2,dark purple
524,2018,Mauritius,55,5.891,5.706600037,1.09,1.110145109,1.387,1.148144198,0.684,0.698279492,0.584,0.519071465,0.245,0.31357675,0.05,0.055884311,1.851,2,dark purple
525,2018,Jamaica,56,5.89,5.661999974,0.819,0.855857862,1.493,1.290791613,0.693,0.689424477,0.575,0.495939448,0.096,0.174313667,0.031,0.036039556,2.183,2,dark purple
526,2018,South Korea,57,5.875,5.885399964,1.266,1.314553689,1.204,1.046190888,0.955,0.948608815,0.244,0.248936333,0.175,0.186096873,0.051,0.065202534,1.98,2,dark purple
527,2018,Northern Cyprus,58,5.835,5.7765,1.229,1.246,1.211,1.2315,0.909,0.9755,0.495,0.456,0.179,0.185,0.154,0.158,1.658,2,dark purple
528,2018,Russia,59,5.81,5.798599964,1.151,1.197139619,1.479,1.337812478,0.599,0.626303867,0.399,0.360078622,0.065,0.045722764,0.025,0.030974576,2.092,2,dark purple
529,2018,Kazakhstan,60,5.79,5.838399953,1.143,1.190505254,1.516,1.297243803,0.631,0.63671631,0.454,0.444628857,0.148,0.152868885,0.121,0.106428577,1.777,2,dark purple
530,2018,Cyprus,61,5.762,5.732799963,1.229,1.274927615,1.191,1.029102655,0.909,0.91361494,0.423,0.377180308,0.202,0.24973886,0.035,0.046195595,1.773,2,dark purple
531,2018,Bolivia,62,5.752,5.813199991,0.751,0.767261313,1.223,1.09516381,0.508,0.53930605,0.606,0.551896585,0.141,0.185180145,0.054,0.068787545,2.469,2,dark purple
532,2018,Estonia,63,5.739,5.637800012,1.2,1.237851868,1.532,1.36324222,0.737,0.752151663,0.553,0.478224286,0.086,0.091784162,0.174,0.171055784,1.457,2,dark purple
533,2018,Paraguay,64,5.681,5.666600006,0.835,0.855223463,1.522,1.384032976,0.615,0.643036139,0.541,0.505969558,0.162,0.233102132,0.074,0.080289183,1.932,2,dark purple
534,2018,Peru,65,5.663,5.728400031,0.934,0.965087054,1.249,1.105782077,0.674,0.703655223,0.53,0.444996576,0.092,0.119381943,0.034,0.044171817,2.15,2,dark purple
535,2018,Kosovo,66,5.662,5.606199961,0.855,0.878282876,1.23,1.014490701,0.578,0.60975441,0.448,0.317747588,0.274,0.28379029,0.023,0.039870324,2.254,2,dark purple
536,2018,Moldova,67,5.64,5.758599964,0.657,0.671424126,1.301,1.145485114,0.62,0.61796304,0.232,0.25958581,0.171,0.194051825,0,0.009054257,2.659,2,dark purple
537,2018,Turkmenistan,68,5.636,5.582200005,1.016,1.047483353,1.533,1.365799832,0.517,0.518129216,0.417,0.415890386,0.199,0.217676998,0.037,0.183476068,1.917,2,dark purple
538,2018,Hungary,69,5.62,5.329399976,1.171,1.204074387,1.401,1.257584618,0.732,0.736578691,0.259,0.230536704,0.061,0.089480332,0.022,0.030187387,1.974,2,dark purple
539,2018,Libya,70,5.566,5.597000019,0.985,1.065826613,1.35,1.215988866,0.553,0.594601804,0.496,0.440226646,0.116,0.150978733,0.148,0.121246042,1.918,2,dark purple
540,2018,Philippines,71,5.524,5.387399966,0.775,0.791437843,1.312,1.154569515,0.513,0.537901811,0.643,0.592040935,0.12,0.179432685,0.105,0.110338379,2.056,2,dark purple
541,2018,Honduras,72,5.504,5.240800047,0.62,0.656436624,1.205,1.058876996,0.622,0.662299896,0.459,0.396621972,0.197,0.222771775,0.074,0.072531091,2.327,2,dark purple
542,2018,Belarus,73,5.483,5.597999953,1.039,1.085019512,1.498,1.338153043,0.7,0.698766853,0.307,0.301538052,0.101,0.120003502,0.154,0.163556764,1.684,2,dark purple
543,2018,Turkey,74,5.483,5.4154,1.148,1.151034875,1.38,1.180248635,0.686,0.702101122,0.324,0.25735612,0.106,0.081058608,0.109,0.119122316,1.73,2,dark purple
544,2018,Pakistan,75,5.472,5.344000011,0.652,0.667894706,0.81,0.608830138,0.424,0.455753557,0.334,0.229891052,0.216,0.280001204,0.113,0.115757613,2.923,2,dark purple
545,2018,Hong Kong,76,5.43,5.448,1.405,1.434935,1.29,1.1238475,1.03,1.0295125,0.524,0.5102175,0.246,0.3249375,0.291,0.3164275,0.644,2,dark purple
546,2018,Portugal,77,5.41,5.304600034,1.188,1.232031059,1.429,1.262012604,0.884,0.869532708,0.562,0.50608506,0.055,0.090240543,0.017,0.01677189,1.275,2,dark purple
547,2018,Serbia,78,5.398,5.339199996,0.975,1.000643516,1.369,1.166623959,0.685,0.716788934,0.288,0.227393106,0.134,0.178161177,0.043,0.038492756,1.904,2,dark purple
548,2018,Greece,79,5.358,5.152400047,1.154,1.205481496,1.202,1.056294915,0.879,0.874123781,0.131,0.08578825,0,0,0.044,0.035305955,1.948,2,dark purple
